  0.95-1.05
  0.60016250000000015       -1.5068665786354736
  0.61931520000000007       -1.1738940626573764
  0.63887110000000014      -0.77976300373720131
  0.65883440000000049      -0.23423615653280533
  0.67920930000000035       0.49975988223557388     
  0.70000000000000007        1.2183185094520133     
  0.72121070000000020        2.3079711776351002     
  0.74284560000000022        3.6674048361433176     
  0.76490890000000000        5.8043278777862675     
  0.78740480000000002        7.4798679709763434     
  0.81033750000000027        11.128085700995266     
  
