Finished a WIDOM cycle
Ex Chemical potential      :     1.84972
Total Chemical potential   :     -0.69345
   1.0000000000000000       -430.74484695706781     
  0.94999999999999996       -377.80781004650953     
  0.90000000000000002       -344.39059590040199     
  0.84999999999999998       -292.70763914354927     
  0.80000000000000004       -266.94290219499641     
  0.75000000000000000       -223.42856841072830     
  0.69999999999999996       -202.33651776017868     
  0.65000000000000002       -167.05895773156794     
  0.59999999999999998       -146.28992365265722     
  0.55000000000000004       -119.15721274402097     
  0.50000000000000000       -93.241931065413439     
  0.44999999999999996       -73.244846431082522     
  0.40000000000000002       -57.096841616210014     
  0.34999999999999998       -37.042869037229423     
  0.30000000000000004       -24.031417849583057     
  0.25000000000000000       -18.751423895296558     
  0.19999999999999996       -11.270509005024643     
  0.15000000000000002       -6.0320055423780303     
   9.9999999999999978E-002  0.29526817196342003     
   5.0000000000000044E-002  -2.9036862331046562E-002
   0.0000000000000000        0.0000000000000000     
Finished a LAMBDA cycle ending at lambda =0.000000
Free energy                :   416.46979
Chemical potential         :     4.16470
   5.0000000000000044E-002 -0.83575922952041093     
  0.10000000000000009       -2.3120101687185564     
  0.14999999999999991       -7.5565897668158684     
  0.19999999999999996       -8.5014109478618014     
  0.25000000000000000       -14.695141543330484     
  0.30000000000000004       -29.226724141436158     
  0.35000000000000009       -33.373443440619170     
  0.39999999999999991       -51.937139465373427     
  0.44999999999999996       -76.435188931741664     
  0.50000000000000000       -87.098189637064351     
  0.55000000000000004       -98.812119798908668     
  0.60000000000000009       -147.09133925186515     
  0.64999999999999991       -167.28820586273227     
  0.69999999999999996       -198.28551264031489     
  0.75000000000000000       -221.52121408956918     
  0.80000000000000004       -247.70340213909810     
  0.85000000000000009       -311.52994319891127     
  0.89999999999999991       -359.50110186930897     
  0.94999999999999996       -384.52995605067031     
   1.0000000000000000       -420.23766826236113     
Finished a LAMBDA cycle ending at lambda =1.000000
Free energy                :   424.00555
Chemical potential         :     4.20238
