           1  -4.2103600328239352        3.4807729316214537     
           2  -4.1956082015595859        3.5423446460568417     
           3  -4.1779424803590066        3.4950114185439434     
           4  -4.1172873140318309        3.6669503408948714     
           5  -4.1235519343059890        3.6646892487307543     
           6  -4.1375036038550066        3.5999835206844031     
           7  -4.2319649212855843        3.1797209016594996     
           8  -4.2120705200209532        3.1092532600439045     
           9  -4.3403649654859215        2.7209302250138152     
          10  -4.2175957114467328        3.1742237312304900     
          11  -4.1651989763495756        3.3289523958423235     
          12  -4.1864227785970067        3.3131625068446038     
          13  -4.2771981843478573        3.0800939385571642     
          14  -4.1962807253934482        3.4749834632132650     
          15  -4.2016025410871132        3.4277806996249174     
          16  -4.2028676243872889        3.3515290235746154     
          17  -4.2899690113399815        2.9239793365751279     
          18  -4.2570719512030948        3.0567900594933954     
          19  -4.2822751550044140        2.9782761898874943     
          20  -4.2917305155057441        2.9147271586951105     
          21  -4.3190735146106212        2.8181897568598897     
          22  -4.3221615036241641        2.8374973959802641     
          23  -4.3263161550606233        2.8439075102915741     
          24  -4.3609549745911851        2.7660646301345122     
          25  -4.3921940071712768        2.6689047376541239     
          26  -4.3484052481284285        2.7949014801691767     
          27  -4.3867006071696544        2.6995854934617816     
          28  -4.3465463827115496        2.8480479615178167     
          29  -4.4413689844249529        2.4347300317111547     
          30  -4.3553717144918727        2.8388084354615026     
          31  -4.3827135814529568        2.7138354908939313     
          32  -4.4049013259383294        2.6592459608718571     
          33  -4.3299449663204941        2.8666589856774767     
          34  -4.3557802312319742        2.6753019282814865     
          35  -4.3683137962491854        2.6533540622876135     
          36  -4.2153017092722340        3.2308423844887741     
          37  -4.2399729075215502        3.2067769699214219     
          38  -4.2711961999898547        3.1601550941479095     
          39  -4.3956091776970263        2.6003204179988675     
          40  -4.5003389911592020        2.2104622701908632     
          41  -4.4181849595094560        2.6186804978065812     
          42  -4.2646121916642130        3.0742419622847406     
          43  -4.2531645778914875        3.1468543227481405     
          44  -4.1392674946694852        3.6469426022873206     
          45  -4.1220998355832599        3.6903228374068417     
          46  -4.1760987266140708        3.5377732832985815     
          47  -4.1757625866784078        3.4477613584371607     
          48  -4.2674647467470326        3.0817851826803171     
          49  -4.1921561124638700        3.3815635684144771     
          50  -4.2227629575490822        3.3068746839958614     
          51  -4.2486291684053255        3.2333071019739652     
          52  -4.3085869812548854        3.0532544929933536     
          53  -4.3473007551092424        2.9326485572272034     
          54  -4.4670871411329722        2.5305808225450210     
          55  -4.5096909648289580        2.4288064171172961     
          56  -4.5571837389431176        2.2542078096552398     
          57  -4.5320154887837303        2.3570734628253316     
          58  -4.4547688617571000        2.7171707901221058     
          59  -4.5793230498545929        2.2360646337052970     
          60  -4.5458834162142505        2.3884607652436607     
          61  -4.5769855683751395        2.2043444514600776     
          62  -4.3382539328908054        3.0614177759871106     
          63  -4.3909161847506155        2.8223059986900587     
          64  -4.3999684232803968        2.8666576724894419     
          65  -4.4271113969952403        2.7159649478079784     
          66  -4.2832532521708098        3.2817551928382365     
          67  -4.2457372667734310        3.3309590654897221     
          68  -4.2585670366803274        3.3392287221215922     
          69  -4.3817414809287314        2.7993426161167636     
          70  -4.4832874854547171        2.3948453743248637     
          71  -4.5292357230605331        2.2420721350183666     
          72  -4.4937738253503285        2.3622414049037177     
          73  -4.5021019711916468        2.3374856305112930     
          74  -4.4216931199653571        2.5484292287576951     
          75  -4.3291675496865949        2.9501610003598726     
          76  -4.3110782761659516        2.8881651640213395     
          77  -4.3244552369757914        2.8208749057047680     
          78  -4.3191739321482894        2.7938329716248247     
          79  -4.4164912943965939        2.3829509206119148     
          80  -4.3504613787279292        2.6075155139671473     
          81  -4.4129809559274253        2.4433027351443748     
          82  -4.3939824303849795        2.5758103902171907     
          83  -4.4364478594127128        2.5057420380353008     
          84  -4.4979082637002508        2.1946774715732755     
          85  -4.5305177754052011        2.0220120356285030     
          86  -4.4931885912797842        2.0984591322614667     
          87  -4.4986434428904092        2.1020025312114878     
          88  -4.5034303763064329        2.1234320638808897     
          89  -4.4586745808477781        2.2526456506991019     
          90  -4.4821804244991883        2.0718513859713523     
          91  -4.5240854239350403        1.8821460053260644     
          92  -4.5591688573861804        1.7817988859508487     
          93  -4.4765420542336747        2.1711742111214534     
          94  -4.4413723745976101        2.3025664931353917     
          95  -4.4024056212505522        2.4797991163087598     
          96  -4.3537422081732489        2.6877433904269235     
          97  -4.2634028337561833        2.9879088241078424     
          98  -4.2399403361835937        3.1247682417878293     
          99  -4.2479037813279419        3.1496509893657221     
         100  -4.2198700728491580        3.2390784828218777     
         101  -4.3086010585167092        2.9306117109834560     
